Purchase order,ShipType,Ship Date,SKU,Qty Shipped,Weight [Kg],Customer,MOQ,Boxes
71675067281,L,2/10/25  6:07 p.m.,3015018,5,5.18,Customer  161,27,0
71675067281,L,2/10/25  6:07 p.m.,3018027,1,6.99,Customer  161,6,0
71675067281,L,2/10/25  6:07 p.m.,3018027,1,7.59,Customer  161,6,0
71675067281,L,2/10/25  6:07 p.m.,3018027,1,7.92,Customer  161,4,0
71675067281,L,2/10/25  6:07 p.m.,3018029,5,1.66,Customer  161,30,0
71675067281,L,2/10/25  6:07 p.m.,3024017,3,0.44,Customer  161,40,0
71675067281,L,2/10/25  6:07 p.m.,3024018,2,3.02,Customer  161,10,0
71675067281,L,2/10/25  6:07 p.m.,3029213,3,1.70,Customer  161,16,0
71675067281,L,2/10/25  6:07 p.m.,3036165,1,6.84,Customer  161,4,0
71675067281,L,2/10/25  6:07 p.m.,3036165,1,7.47,Customer  161,4,0
71675067281,L,2/10/25  6:07 p.m.,3036181,5,2.38,Customer  161,10,0
71675067281,L,2/10/25  6:07 p.m.,3036204,5,1.02,Customer  161,30,0
71675067281,L,2/10/25  6:07 p.m.,3053036,3,3.65,Customer  161,6,0
71675067281,L,2/10/25  6:07 p.m.,3113254,5,1.11,Customer  161,18,0
71675067281,L,2/10/25  6:07 p.m.,3113263,5,1.21,Customer  161,20,0
71675067281,L,2/10/25  6:07 p.m.,3113263,5,1.32,Customer  161,2,2
71675067281,L,2/10/25  6:07 p.m.,3113264,5,1.72,Customer  161,18,0
71675067281,L,2/10/25  6:07 p.m.,3143005,10,1.16,Customer  161,12,0
71675067281,L,2/10/25  6:07 p.m.,3143005,2,3.66,Customer  161,4,0
71675067281,L,2/10/25  6:07 p.m.,3172000,5,1.74,Customer  161,10,0
71675067281,L,2/10/25  6:07 p.m.,3270014,5,2.28,Customer  161,8,0
71675067281,L,2/10/25  6:07 p.m.,3270014,5,2.29,Customer  161,2,2
71675067281,L,2/10/25  6:07 p.m.,3270016,5,2.67,Customer  161,6,0
71675067281,L,2/10/25  6:07 p.m.,3270016,5,2.78,Customer  161,6,0
71675067281,L,2/10/25  6:07 p.m.,3278000,30,0.49,Customer  161,45,0
71675067281,L,2/10/25  6:07 p.m.,3278001,20,0.57,Customer  161,36,0
71675067281,L,2/10/25  6:07 p.m.,3278012,5,1.17,Customer  161,1,5
71675067281,L,2/10/25  6:07 p.m.,3278012,5,1.23,Customer  161,30,0
71675067281,L,2/10/25  6:07 p.m.,3278012,5,1.18,Customer  161,18,0
71675067281,L,2/10/25  6:07 p.m.,3278013,5,1.13,Customer  161,8,0
71675067991,T,2/10/25  5:43 p.m.,3002281,5,3.30,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3002286,5,4.09,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3002286,5,4.01,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3002288,5,3.53,Customer  164,10,0
71675067991,T,2/10/25  5:43 p.m.,3002289,5,3.59,Customer  164,10,0
71675067991,T,2/10/25  5:43 p.m.,3002291,2,7.72,Customer  164,4,0
71675067991,T,2/10/25  5:43 p.m.,3002291,2,4.42,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3002292,1,16.42,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3005104,5,1.40,Customer  164,32,0
71675067991,T,2/10/25  5:43 p.m.,3005126,30,0.83,Customer  164,36,0
71675067991,T,2/10/25  5:43 p.m.,3005134,10,0.81,Customer  164,45,0
71675067991,T,2/10/25  5:43 p.m.,3005134,5,2.07,Customer  164,12,0
71675067991,T,2/10/25  5:43 p.m.,3005136,10,1.15,Customer  164,32,0
71675067991,T,2/10/25  5:43 p.m.,3006141,20,0.90,Customer  164,36,0
71675067991,T,2/10/25  5:43 p.m.,3006142,20,0.42,Customer  164,40,0
71675067991,T,2/10/25  5:43 p.m.,3006148,20,0.61,Customer  164,36,0
71675067991,T,2/10/25  5:43 p.m.,3006150,10,0.69,Customer  164,40,0
71675067991,T,2/10/25  5:43 p.m.,3006151,5,0.42,Customer  164,40,0
71675067991,T,2/10/25  5:43 p.m.,3006154,10,0.83,Customer  164,36,0
71675067991,T,2/10/25  5:43 p.m.,3006154,50,0.55,Customer  164,36,1
71675067991,T,2/10/25  5:43 p.m.,3012053,1,10.03,Customer  164,4,0
71675067991,T,2/10/25  5:43 p.m.,3015018,5,5.07,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3015018,5,5.12,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3015018,5,6.33,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3015018,5,6.40,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3015018,5,5.05,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3015018,5,5.18,Customer  164,27,0
71675067991,T,2/10/25  5:43 p.m.,3018027,5,1.64,Customer  164,20,0
71675067991,T,2/10/25  5:43 p.m.,3018027,1,6.99,Customer  164,6,0
71675067991,T,2/10/25  5:43 p.m.,3018027,2,7.59,Customer  164,6,0
71675067991,T,2/10/25  5:43 p.m.,3024017,5,0.44,Customer  164,40,0
71675067991,T,2/10/25  5:43 p.m.,3024018,3,3.02,Customer  164,10,0
71675067991,T,2/10/25  5:43 p.m.,3029213,3,1.70,Customer  164,16,0
71675067991,T,2/10/25  5:43 p.m.,3036161,1,14.86,Customer  164,2,0
71675067991,T,2/10/25  5:43 p.m.,3036165,1,7.94,Customer  164,4,0
71675067991,T,2/10/25  5:43 p.m.,3036165,2,7.47,Customer  164,4,0
71675067991,T,2/10/25  5:43 p.m.,3036181,5,2.38,Customer  164,10,0
71675067991,T,2/10/25  5:43 p.m.,3036204,5,1.02,Customer  164,30,0
71675067991,T,2/10/25  5:43 p.m.,3053036,3,3.65,Customer  164,6,0
71675067991,T,2/10/25  5:43 p.m.,3113252,5,2.40,Customer  164,12,0
71675067991,T,2/10/25  5:43 p.m.,3113254,10,1.11,Customer  164,18,0
71675067991,T,2/10/25  5:43 p.m.,3113263,5,1.21,Customer  164,20,0
71675067991,T,2/10/25  5:43 p.m.,3113263,5,1.32,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3113264,5,1.59,Customer  164,18,0
71675067991,T,2/10/25  5:43 p.m.,3113264,5,1.72,Customer  164,18,0
71675067991,T,2/10/25  5:43 p.m.,3143005,10,1.16,Customer  164,12,0
71675067991,T,2/10/25  5:43 p.m.,3143005,3,3.66,Customer  164,4,0
71675067991,T,2/10/25  5:43 p.m.,3270014,5,2.28,Customer  164,8,0
71675067991,T,2/10/25  5:43 p.m.,3270014,5,2.29,Customer  164,2,2
71675067991,T,2/10/25  5:43 p.m.,3270016,5,2.67,Customer  164,6,0
71675067991,T,2/10/25  5:43 p.m.,3270016,5,2.78,Customer  164,6,0
71675067991,T,2/10/25  5:43 p.m.,3278000,30,0.49,Customer  164,45,0
71675067991,T,2/10/25  5:43 p.m.,3278001,20,0.57,Customer  164,36,0
71675067991,T,2/10/25  5:43 p.m.,3278012,5,1.17,Customer  164,1,5
71675067991,T,2/10/25  5:43 p.m.,3278012,5,1.23,Customer  164,30,0
71675067991,T,2/10/25  5:43 p.m.,3278012,5,1.18,Customer  164,18,0
71675067991,T,2/10/25  5:43 p.m.,3278013,5,1.13,Customer  164,8,0
71675068301,T,2/10/25  5:43 p.m.,3002281,5,3.26,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3002281,5,3.30,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3002286,5,4.09,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3002286,4,4.01,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3002288,5,3.53,Customer  165,10,0
71675068301,T,2/10/25  5:43 p.m.,3002288,2,3.42,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3002291,5,4.34,Customer  165,10,0
71675068301,T,2/10/25  5:43 p.m.,3002291,4,7.72,Customer  165,4,1
71675068301,T,2/10/25  5:43 p.m.,3002291,2,4.42,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3005104,5,0.70,Customer  165,40,0
71675068301,T,2/10/25  5:43 p.m.,3005104,5,1.40,Customer  165,32,0
71675068301,T,2/10/25  5:43 p.m.,3005126,10,0.83,Customer  165,36,0
71675068301,T,2/10/25  5:43 p.m.,3005134,10,0.81,Customer  165,45,0
71675068301,T,2/10/25  5:43 p.m.,3005136,10,1.15,Customer  165,32,0
71675068301,T,2/10/25  5:43 p.m.,3006141,20,0.90,Customer  165,36,0
71675068301,T,2/10/25  5:43 p.m.,3006142,20,0.42,Customer  165,40,0
71675068301,T,2/10/25  5:43 p.m.,3006150,10,0.69,Customer  165,40,0
71675068301,T,2/10/25  5:43 p.m.,3006151,5,0.42,Customer  165,40,0
71675068301,T,2/10/25  5:43 p.m.,3006154,10,0.83,Customer  165,36,0
71675068301,T,2/10/25  5:43 p.m.,3006154,100,0.55,Customer  165,36,2
71675068301,T,2/10/25  5:43 p.m.,3012053,1,10.03,Customer  165,4,0
71675068301,T,2/10/25  5:43 p.m.,3015018,5,5.07,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3015018,5,5.12,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3015018,5,6.33,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3015018,5,6.40,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3015018,5,5.05,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3015018,5,5.18,Customer  165,27,0
71675068301,T,2/10/25  5:43 p.m.,3018027,5,1.64,Customer  165,20,0
71675068301,T,2/10/25  5:43 p.m.,3018027,1,6.99,Customer  165,6,0
71675068301,T,2/10/25  5:43 p.m.,3018027,1,7.59,Customer  165,6,0
71675068301,T,2/10/25  5:43 p.m.,3018029,5,1.66,Customer  165,30,0
71675068301,T,2/10/25  5:43 p.m.,3024017,5,0.44,Customer  165,40,0
71675068301,T,2/10/25  5:43 p.m.,3029213,3,1.70,Customer  165,16,0
71675068301,T,2/10/25  5:43 p.m.,3036161,1,13.77,Customer  165,2,0
71675068301,T,2/10/25  5:43 p.m.,3036165,2,6.84,Customer  165,4,0
71675068301,T,2/10/25  5:43 p.m.,3036165,2,7.94,Customer  165,4,0
71675068301,T,2/10/25  5:43 p.m.,3036165,1,7.47,Customer  165,4,0
71675068301,T,2/10/25  5:43 p.m.,3036181,5,2.38,Customer  165,10,0
71675068301,T,2/10/25  5:43 p.m.,3036204,5,1.02,Customer  165,30,0
71675068301,T,2/10/25  5:43 p.m.,3053036,3,3.65,Customer  165,6,0
71675068301,T,2/10/25  5:43 p.m.,3113232,10,1.56,Customer  165,27,0
71675068301,T,2/10/25  5:43 p.m.,3113263,5,1.21,Customer  165,20,0
71675068301,T,2/10/25  5:43 p.m.,3113263,5,1.32,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3113264,5,1.59,Customer  165,18,0
71675068301,T,2/10/25  5:43 p.m.,3113264,5,1.72,Customer  165,18,0
71675068301,T,2/10/25  5:43 p.m.,3143005,10,1.16,Customer  165,12,0
71675068301,T,2/10/25  5:43 p.m.,3143005,3,3.66,Customer  165,4,0
71675068301,T,2/10/25  5:43 p.m.,3172001,5,1.93,Customer  165,10,0
71675068301,T,2/10/25  5:43 p.m.,3270014,5,2.28,Customer  165,8,0
71675068301,T,2/10/25  5:43 p.m.,3270014,5,2.29,Customer  165,2,2
71675068301,T,2/10/25  5:43 p.m.,3270016,5,2.67,Customer  165,6,0
71675068301,T,2/10/25  5:43 p.m.,3270016,5,2.78,Customer  165,6,0
71675068301,T,2/10/25  5:43 p.m.,3278000,30,0.49,Customer  165,45,0
71675068301,T,2/10/25  5:43 p.m.,3278001,20,0.80,Customer  165,36,0
71675068301,T,2/10/25  5:43 p.m.,3278001,40,0.57,Customer  165,36,1
71675068301,T,2/10/25  5:43 p.m.,3278012,5,1.17,Customer  165,1,5
71675068301,T,2/10/25  5:43 p.m.,3278012,5,1.23,Customer  165,30,0
71675068301,T,2/10/25  5:43 p.m.,3278012,5,1.18,Customer  165,18,0
71675068301,T,2/10/25  5:43 p.m.,3278013,5,1.13,Customer  165,8,0
71675068591,L,2/7/25  7:30 p.m.,3002281,10,3.17,Customer  189,8,1
71675068591,L,2/7/25  7:30 p.m.,3002281,10,2.38,Customer  189,10,1
71675068591,L,2/7/25  7:30 p.m.,3002281,10,2.51,Customer  189,10,1
71675068591,L,2/7/25  7:30 p.m.,3002286,12,4.01,Customer  189,8,1
71675068591,L,2/7/25  7:30 p.m.,3002289,20,2.56,Customer  189,10,2
71675068591,L,2/7/25  7:30 p.m.,3002289,6,3.59,Customer  189,10,0
71675068591,L,2/7/25  7:30 p.m.,3002291,10,7.72,Customer  189,4,2
71675068591,L,2/7/25  7:30 p.m.,3005126,16,0.83,Customer  189,36,0
71675068591,L,2/7/25  7:30 p.m.,3005135,40,0.49,Customer  189,45,0
71675068591,L,2/7/25  7:30 p.m.,3006151,20,0.42,Customer  189,40,0
71675068591,L,2/7/25  7:30 p.m.,3006154,40,0.83,Customer  189,36,1
71675068591,L,2/7/25  7:30 p.m.,3006154,43,0.87,Customer  189,36,1
71675068591,L,2/7/25  7:30 p.m.,3015018,4,5.07,Customer  189,2,2
71675068591,L,2/7/25  7:30 p.m.,3015018,2,6.40,Customer  189,2,1
71675068591,L,2/7/25  7:30 p.m.,3015018,2,5.05,Customer  189,2,1
71675068591,L,2/7/25  7:30 p.m.,3018012,6,1.59,Customer  189,20,0
71675068591,L,2/7/25  7:30 p.m.,3018012,10,2.15,Customer  189,20,0
71675068591,L,2/7/25  7:30 p.m.,3018027,4,0.44,Customer  189,80,0
71675068591,L,2/7/25  7:30 p.m.,3024019,4,0.97,Customer  189,40,0
71675068591,L,2/7/25  7:30 p.m.,3036165,6,6.84,Customer  189,4,1
71675068591,L,2/7/25  7:30 p.m.,3113254,15,1.11,Customer  189,18,0
71675068591,L,2/7/25  7:30 p.m.,3278000,60,0.49,Customer  189,45,1
71675068591,L,2/7/25  7:30 p.m.,3278001,4,0.80,Customer  189,36,0
71675068591,L,2/7/25  7:30 p.m.,3278006,16,0.81,Customer  189,36,0
71675068591,L,2/7/25  7:30 p.m.,3278006,1,0.57,Customer  189,36,0
71675068591,L,2/7/25  7:30 p.m.,3278012,4,1.23,Customer  189,30,0
71675068591,L,2/7/25  7:30 p.m.,3278013,8,1.13,Customer  189,8,1
71675069021,T,2/10/25  8:02 a.m.,3074001,10,18.98,Customer  362,2,5
71675067031,T,2/10/25  6:47 p.m.,3002281,5,3.30,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3002281,5,3.41,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3002285,3,7.70,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3002286,3,4.09,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3002288,5,3.53,Customer  161,10,0
71675067031,T,2/10/25  6:47 p.m.,3002288,5,3.42,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3002291,5,4.34,Customer  161,10,0
71675067031,T,2/10/25  6:47 p.m.,3002291,2,7.72,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3002291,2,4.42,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3002291,2,7.72,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3005126,20,0.52,Customer  161,45,0
71675067031,T,2/10/25  6:47 p.m.,3005134,10,0.81,Customer  161,45,0
71675067031,T,2/10/25  6:47 p.m.,3005136,10,1.15,Customer  161,32,0
71675067031,T,2/10/25  6:47 p.m.,3006142,20,0.42,Customer  161,40,0
71675067031,T,2/10/25  6:47 p.m.,3006150,10,0.69,Customer  161,40,0
71675067031,T,2/10/25  6:47 p.m.,3006154,10,0.83,Customer  161,36,0
71675067031,T,2/10/25  6:47 p.m.,3006154,50,0.55,Customer  161,36,1
71675067031,T,2/10/25  6:47 p.m.,3012053,2,10.03,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3015018,5,5.07,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3015018,5,5.12,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3015018,5,6.33,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3015018,5,6.40,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3015018,5,5.05,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3015018,5,5.18,Customer  161,27,0
71675067031,T,2/10/25  6:47 p.m.,3018027,2,6.99,Customer  161,6,0
71675067031,T,2/10/25  6:47 p.m.,3018027,2,7.59,Customer  161,6,0
71675067031,T,2/10/25  6:47 p.m.,3018027,1,7.92,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3018029,5,1.66,Customer  161,30,0
71675067031,T,2/10/25  6:47 p.m.,3024017,5,0.44,Customer  161,40,0
71675067031,T,2/10/25  6:47 p.m.,3024018,3,3.02,Customer  161,10,0
71675067031,T,2/10/25  6:47 p.m.,3029213,3,1.70,Customer  161,16,0
71675067031,T,2/10/25  6:47 p.m.,3036161,1,13.77,Customer  161,2,0
71675067031,T,2/10/25  6:47 p.m.,3036165,1,6.84,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3036165,2,7.94,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3036165,1,7.47,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3036181,5,2.38,Customer  161,10,0
71675067031,T,2/10/25  6:47 p.m.,3036204,5,1.02,Customer  161,30,0
71675067031,T,2/10/25  6:47 p.m.,3053036,3,3.65,Customer  161,6,0
71675067031,T,2/10/25  6:47 p.m.,3113220,10,1.57,Customer  161,27,0
71675067031,T,2/10/25  6:47 p.m.,3113254,10,1.11,Customer  161,18,0
71675067031,T,2/10/25  6:47 p.m.,3113263,5,1.21,Customer  161,20,0
71675067031,T,2/10/25  6:47 p.m.,3113263,5,1.32,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3113264,5,1.59,Customer  161,18,0
71675067031,T,2/10/25  6:47 p.m.,3113264,5,1.72,Customer  161,18,0
71675067031,T,2/10/25  6:47 p.m.,3143005,10,1.16,Customer  161,12,0
71675067031,T,2/10/25  6:47 p.m.,3143005,3,3.66,Customer  161,4,0
71675067031,T,2/10/25  6:47 p.m.,3172000,5,1.74,Customer  161,10,0
71675067031,T,2/10/25  6:47 p.m.,3270014,5,2.28,Customer  161,8,0
71675067031,T,2/10/25  6:47 p.m.,3270014,5,2.29,Customer  161,2,2
71675067031,T,2/10/25  6:47 p.m.,3270016,5,2.67,Customer  161,6,0
71675067031,T,2/10/25  6:47 p.m.,3270016,5,2.78,Customer  161,6,0
71675067031,T,2/10/25  6:47 p.m.,3278000,50,0.49,Customer  161,45,1
71675067031,T,2/10/25  6:47 p.m.,3278001,20,0.57,Customer  161,36,0
71675067031,T,2/10/25  6:47 p.m.,3278012,5,1.17,Customer  161,1,5
71675067031,T,2/10/25  6:47 p.m.,3278012,5,1.23,Customer  161,30,0
71675067031,T,2/10/25  6:47 p.m.,3278012,5,1.18,Customer  161,18,0
71675067031,T,2/10/25  6:47 p.m.,3278013,5,1.13,Customer  161,8,0
71675068851,L,2/8/25  2:14 p.m.,3002281,10,3.26,Customer  188,8,1
71675068851,L,2/8/25  2:14 p.m.,3002286,10,4.01,Customer  188,8,1
71675068851,L,2/8/25  2:14 p.m.,3002289,12,3.48,Customer  188,8,1
71675068851,L,2/8/25  2:14 p.m.,3002289,20,2.56,Customer  188,10,2
71675068851,L,2/8/25  2:14 p.m.,3002291,2,7.72,Customer  188,4,0
71675068851,L,2/8/25  2:14 p.m.,3002292,8,3.28,Customer  188,8,1
71675068851,L,2/8/25  2:14 p.m.,3005104,4,0.70,Customer  188,40,0
71675068851,L,2/8/25  2:14 p.m.,3005126,60,0.52,Customer  188,45,1
71675068851,L,2/8/25  2:14 p.m.,3005126,12,0.79,Customer  188,45,0
71675068851,L,2/8/25  2:14 p.m.,3005136,20,1.15,Customer  188,32,0
71675068851,L,2/8/25  2:14 p.m.,3006118,4,0.52,Customer  188,40,0
71675068851,L,2/8/25  2:14 p.m.,3006142,50,0.42,Customer  188,40,1
71675068851,L,2/8/25  2:14 p.m.,3006154,30,0.83,Customer  188,36,0
71675068851,L,2/8/25  2:14 p.m.,3006154,30,0.87,Customer  188,36,0
71675068851,L,2/8/25  2:14 p.m.,3015018,2,5.07,Customer  188,2,1
71675068851,L,2/8/25  2:14 p.m.,3015018,2,5.12,Customer  188,2,1
71675068851,L,2/8/25  2:14 p.m.,3015018,2,6.40,Customer  188,2,1
71675068851,L,2/8/25  2:14 p.m.,3018012,20,1.59,Customer  188,20,1
71675068851,L,2/8/25  2:14 p.m.,3018012,30,2.15,Customer  188,20,1
71675068851,L,2/8/25  2:14 p.m.,3018027,1,2.08,Customer  188,20,0
71675068851,L,2/8/25  2:14 p.m.,3018027,10,0.44,Customer  188,80,0
71675068851,L,2/8/25  2:14 p.m.,3024022,30,0.18,Customer  188,40,0
71675068851,L,2/8/25  2:14 p.m.,3036165,2,5.23,Customer  188,8,0
71675068851,L,2/8/25  2:14 p.m.,3036165,2,6.88,Customer  188,4,0
71675068851,L,2/8/25  2:14 p.m.,3053036,3,3.65,Customer  188,6,0
71675068851,L,2/8/25  2:14 p.m.,3113206,40,1.09,Customer  188,18,2
71675068851,L,2/8/25  2:14 p.m.,3113207,40,1.29,Customer  188,27,1
71675068851,L,2/8/25  2:14 p.m.,3113207,40,1.25,Customer  188,27,1
71675068851,L,2/8/25  2:14 p.m.,3113207,3,1.22,Customer  188,27,0
71675068851,L,2/8/25  2:14 p.m.,3113207,8,1.37,Customer  188,27,0
71675068851,L,2/8/25  2:14 p.m.,3113207,7,1.34,Customer  188,27,0
71675068851,L,2/8/25  2:14 p.m.,3113220,28,1.05,Customer  188,18,1
71675068851,L,2/8/25  2:14 p.m.,3113232,30,1.11,Customer  188,18,1
71675068851,L,2/8/25  2:14 p.m.,3113254,80,1.11,Customer  188,18,4
71675068851,L,2/8/25  2:14 p.m.,3113264,2,1.72,Customer  188,18,0
71675068851,L,2/8/25  2:14 p.m.,3143006,2,3.75,Customer  188,4,0
71675068851,L,2/8/25  2:14 p.m.,3278001,16,1.15,Customer  188,36,0
71675068851,L,2/8/25  2:14 p.m.,3278001,10,0.80,Customer  188,36,0
71675067631,T,2/12/25  3:11 p.m.,3002280,10,2.53,Customer  161,10,1
71675067631,T,2/12/25  3:11 p.m.,3002281,10,3.30,Customer  161,8,1
71675067631,T,2/12/25  3:11 p.m.,3002281,10,3.41,Customer  161,8,1
71675067631,T,2/12/25  3:11 p.m.,3002285,2,7.70,Customer  161,4,0
71675067631,T,2/12/25  3:11 p.m.,3002286,15,4.01,Customer  161,8,1
71675067631,T,2/12/25  3:11 p.m.,3002288,5,3.53,Customer  161,10,0
71675067631,T,2/12/25  3:11 p.m.,3002288,5,3.42,Customer  161,8,0
71675067631,T,2/12/25  3:11 p.m.,3002291,10,4.34,Customer  161,10,1
71675067631,T,2/12/25  3:11 p.m.,3002291,3,7.72,Customer  161,4,0
71675067631,T,2/12/25  3:11 p.m.,3002291,2,4.42,Customer  161,8,0
71675067631,T,2/12/25  3:11 p.m.,3002291,2,7.72,Customer  161,4,0
71675067631,T,2/12/25  3:11 p.m.,3005095,10,1.84,Customer  161,12,0
71675067631,T,2/12/25  3:11 p.m.,3005104,5,0.70,Customer  161,40,0
71675067631,T,2/12/25  3:11 p.m.,3005104,5,1.40,Customer  161,32,0
71675067631,T,2/12/25  3:11 p.m.,3005126,10,1.59,Customer  161,16,0
71675067631,T,2/12/25  3:11 p.m.,3005126,20,0.52,Customer  161,45,0
71675067631,T,2/12/25  3:11 p.m.,3005134,10,0.81,Customer  161,45,0
71675067631,T,2/12/25  3:11 p.m.,3005134,5,2.07,Customer  161,12,0
71675067631,T,2/12/25  3:11 p.m.,3005136,20,1.15,Customer  161,32,0
71675067631,T,2/12/25  3:11 p.m.,3006142,50,0.42,Customer  161,40,1
71675067631,T,2/12/25  3:11 p.m.,3006150,10,0.69,Customer  161,40,0
71675067631,T,2/12/25  3:11 p.m.,3006151,15,0.42,Customer  161,40,0
71675067631,T,2/12/25  3:11 p.m.,3006154,10,0.83,Customer  161,36,0
71675067631,T,2/12/25  3:11 p.m.,3006154,100,0.55,Customer  161,36,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,5.07,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,5.12,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,6.33,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,6.40,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,5.05,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3015018,5,5.18,Customer  161,27,0
71675067631,T,2/12/25  3:11 p.m.,3018027,2,6.99,Customer  161,6,0
71675067631,T,2/12/25  3:11 p.m.,3018027,4,7.59,Customer  161,6,0
71675067631,T,2/12/25  3:11 p.m.,3018029,10,1.66,Customer  161,30,0
71675067631,T,2/12/25  3:11 p.m.,3024017,5,0.44,Customer  161,40,0
71675067631,T,2/12/25  3:11 p.m.,3029213,3,1.70,Customer  161,16,0
71675067631,T,2/12/25  3:11 p.m.,3036161,2,13.77,Customer  161,2,1
71675067631,T,2/12/25  3:11 p.m.,3036165,5,6.84,Customer  161,4,1
71675067631,T,2/12/25  3:11 p.m.,3036165,5,7.94,Customer  161,4,1
71675067631,T,2/12/25  3:11 p.m.,3036165,5,6.88,Customer  161,4,1
71675067631,T,2/12/25  3:11 p.m.,3036165,5,7.47,Customer  161,4,1
71675067631,T,2/12/25  3:11 p.m.,3036181,5,2.38,Customer  161,10,0
71675067631,T,2/12/25  3:11 p.m.,3036204,5,1.02,Customer  161,30,0
71675067631,T,2/12/25  3:11 p.m.,3053036,3,3.65,Customer  161,6,0
71675067631,T,2/12/25  3:11 p.m.,3113207,10,1.22,Customer  161,27,0
71675067631,T,2/12/25  3:11 p.m.,3113220,20,1.05,Customer  161,18,1
71675067631,T,2/12/25  3:11 p.m.,3113220,30,1.57,Customer  161,27,1
71675067631,T,2/12/25  3:11 p.m.,3113251,10,1.45,Customer  161,27,0
71675067631,T,2/12/25  3:11 p.m.,3113252,10,2.40,Customer  161,12,0
71675067631,T,2/12/25  3:11 p.m.,3113254,10,1.11,Customer  161,18,0
71675067631,T,2/12/25  3:11 p.m.,3113263,5,1.21,Customer  161,20,0
71675067631,T,2/12/25  3:11 p.m.,3113263,5,1.32,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3113264,4,1.59,Customer  161,18,0
71675067631,T,2/12/25  3:11 p.m.,3113264,5,1.72,Customer  161,18,0
71675067631,T,2/12/25  3:11 p.m.,3143005,10,1.16,Customer  161,12,0
71675067631,T,2/12/25  3:11 p.m.,3143005,5,3.66,Customer  161,4,1
71675067631,T,2/12/25  3:11 p.m.,3172000,10,1.74,Customer  161,10,1
71675067631,T,2/12/25  3:11 p.m.,3172001,10,1.93,Customer  161,10,1
71675067631,T,2/12/25  3:11 p.m.,3270014,5,2.28,Customer  161,8,0
71675067631,T,2/12/25  3:11 p.m.,3270014,5,2.29,Customer  161,2,2
71675067631,T,2/12/25  3:11 p.m.,3270016,5,2.67,Customer  161,6,0
71675067631,T,2/12/25  3:11 p.m.,3270016,10,2.78,Customer  161,6,1
71675067631,T,2/12/25  3:11 p.m.,3278000,50,0.49,Customer  161,45,1
71675067631,T,2/12/25  3:11 p.m.,3278012,5,1.17,Customer  161,1,5
